1,20124010,20124917,-12170,A
1,20358783,20359481,0,C
1,20410904,20411781,-18628,A
1,20494169,20497094,0,C
1,20575152,20576130,0,C
1,20613520,20614730,11579,E
1,20732672,20733992,0,C
1,20847430,20848764,-21094,A
1,21021964,21023214,-1376,A
1,21261488,21262726,550,E
1,21323914,21325587,3716,E
1,21334013,21335143,-792,A
1,21638146,21639507,2949,E
1,21782598,21783620,-0.018590998043052864,B
1,21861844,21862603,5490,E
1,21942814,21943624,2754,E
1,21956565,21957503,-1139,A
1,21972577,21973760,-6818,A
1,21997499,21998381,-6771,A
1,22025676,22026422,0,C
1,22039867,22040685,0,C
1,22739536,22740372,-9895,A
1,22750028,22750869,-0.2841854934601664,B
1,22831415,22832755,4121,E
1,23019052,23019935,0,C
1,23101418,23103364,2406,E
1,23196542,23197538,7413,E
1,23376821,23378101,7143,E
1,23402639,23403463,-0.5922330097087378,B
1,23403601,23404554,0,C
1,23554420,23557838,-411,A
1,23592994,23594134,2042,E
1,23691587,23692206,0,C
1,23789958,23790812,-0.39695550351288056,B
1,23904373,23905234,-2914,A
1,23980699,23982068,0,C
1,24045768,24047620,17373,E
1,24149720,24151037,-0.16324981017463935,B
1,24235905,24237120,19145,E
1,24283023,24284836,4110,E
1,24289620,24290644,-3727,A
1,24321316,24322769,1574,E
1,24364237,24366150,-8540,A
1,24515317,24516233,-11052,A
1,24540754,24541702,13281,E
1,24683463,24684256,-4228,A
1,24744730,24745732,545,E
1,25022472,25023378,4597,E
1,25167169,25168091,-485,A
1,25239662,25240846,0,C
1,25266944,25267505,0,C
1,25337045,25338355,0,C
1,25549329,25550347,4241,E
1,25568114,25569536,-3193,A
1,25860885,25862067,1142,E
1,25890040,25891297,155,E
1,25891940,25893219,1066,E
1,26122682,26124040,390,E
1,26377955,26378776,-12125,A
1,26387068,26388047,-2854,A
1,26500587,26501525,0,C
1,26620553,26621461,0,C
1,26640502,26641197,18699,E
1,26705373,26706839,3148,E
1,26799440,26800751,-9406,A
1,26861138,26863671,-1183,A
1,26907361,26908177,0,C
1,26990196,26992238,-1121,A
1,26997879,27000096,0,C
1,27010706,27011639,524,E
1,27111807,27112763,2388,E
1,27122387,27123071,-4416,A
1,27154712,27155706,0,C
1,27192303,27193186,0,C
1,27322047,27322515,0,C
1,27340638,27342493,-0.49973045822102424,B
1,27366689,27367288,0,C
1,27539773,27541010,-914,A
1,27650583,27651309,6283,E
1,27658586,27659801,-0.8650205761316873,B
1,27671770,27672778,2171,E
1,27854558,27855125,-2875,A
1,27959194,27960404,-0.1900826446280992,B
1,28328455,28329320,-0.2705202312138728,B
1,28345967,28346911,-4591,A
1,28351258,28352988,4612,E
1,28365746,28366666,-1548,A
1,28369420,28370268,-0.009433962264150941,B
1,28436667,28438219,-0.5979381443298969,B
1,28500639,28501994,-3563,A
1,28508186,28511527,1621,E
1,28526509,28527357,-0.21344339622641506,B
1,28552626,28553349,0,C
1,28576964,28578711,-2496,A
1,28648386,28649421,0,C
1,28736134,28737073,-0.35356762513312034,B
1,28972060,28973146,-25451,A
1,29181010,29182578,-14796,A
1,29202697,29203333,0,C
1,29569687,29571030,18859,E
1,29639787,29640828,-8663,A
1,29708749,29710556,1480,E
1,30058876,30059456,0,C
1,30083272,30084891,2517,E
1,30525730,30526573,3369,E
1,30618036,30619098,-38189,A
1,30654004,30654905,-2382,A
1,30797398,30799072,-2600,A
1,30809217,30810116,1377,E
1,30823509,30824694,-0.014345991561181437,B
1,30909829,30910427,-766,A
1,31170606,31171486,0,C
1,31422330,31422979,-0.23112480739599384,B
1,31548944,31549638,0,C
1,31573627,31576983,-7145,A
1,31587811,31589398,3026,E
1,31689574,31690514,564,E
1,31700689,31701776,-3105,A
1,31904567,31905614,-5385,A
1,31931041,31934364,-3393,A
1,31934416,31935749,1557,E
1,31954270,31955526,-507,A
1,32066073,32067290,2314,E
1,32072747,32073780,0,C
1,32138662,32140019,-2641,A
1,32291295,32292047,-0.648936170212766,B
1,32449078,32450172,283,E
1,32612010,32612800,-13370,A
1,32725037,32725821,-3426,A
1,32729680,32730406,159,E
1,32758783,32760784,-0.28585707146426786,B
1,32988645,32990078,-2258,A
1,33050006,33050829,-0.8602673147023087,B
1,33099504,33100280,4082,E
1,33126860,33127965,-9929,A
1,33219278,33221680,311,E
1,33346340,33347642,-1619,A
1,33432960,33435850,1483,E
1,33458124,33459192,1813,E
1,34762999,34764238,3016,E
1,34778646,34781821,-0.7902362204724409,B
1,35172579,35174512,0,C
1,35505793,35506534,0,C
1,35718457,35719520,0,C
1,35769117,35770102,-0.07715736040609134,B
1,36149050,36150007,-697,A
1,36155366,36156043,-0.4460856720827179,B
1,36258653,36259400,0,C
1,36373490,36375385,4020,E
1,36386087,36387268,0,C
1,36691206,36692107,-11469,A
1,37470939,37472626,-1458,A
1,37476123,37477300,-0.3840271877655055,B
1,37534165,37535148,-2112,A
1,37595568,37596474,0,C
1,37739065,37739830,-1332,A
1,37999181,38000849,2940,E
1,38000894,38001736,-3506,A
1,38064151,38064992,-6818,A
1,38958672,38960062,-4130,A
1,39075961,39076998,-4422,A
1,39114872,39118911,8213,E
1,39183148,39184502,-1288,A
1,39191301,39192860,5294,E
1,39393880,39395812,-2907,A
1,39397585,39399288,1965,E
1,39788931,39789577,0,C
1,40097140,40097969,0,C
1,40646047,40647030,-4445,A
1,40691051,40692166,-0.3560538116591928,B
1,40875423,40877057,-677,A
1,40967347,40968731,-10619,A
1,41108566,41110646,-6658,A
1,41432433,41433457,8185,E
1,41481924,41482818,-1213,A
1,41495233,41497207,-1213,A
1,41503864,41504737,1749,E
1,41683714,41684774,-510,A
1,41782838,41783895,4147,E
1,41812007,41812680,0,C
1,41840209,41841694,6169,E
1,41849749,41851114,93,E
1,41869778,41870791,986,E
1,41900007,41902575,8168,E
1,41935775,41936817,8177,E
1,41945635,41946607,-7957,A
1,41953360,41956761,6916,E
1,42657852,42658502,-0.1938461538461539,B
1,42940849,42943009,-149,A
1,42966530,42967987,4545,E
1,43206737,43207385,0,C
1,43348591,43350203,0,C
1,43371636,43374037,3012,E
1,43471991,43473532,17096,E
1,43475657,43476659,-16306,A
1,43523074,43523844,0,C
1,43582088,43582882,-7340,A
1,43650354,43650957,0,C
1,43782911,43784285,8185,E
1,43821730,43822891,0,C
1,43834829,43837024,-1330,A
1,43929213,43931098,-2444,A
1,43933435,43935068,-683,A
1,43946248,43947193,0,C
1,43974210,43975344,-0.19047619047619047,B
1,43991149,43991992,0,C
1,44029616,44030390,-0.25710594315245483,B
1,44153981,44155694,-57258,A
1,44327400,44328773,0,C
1,44531434,44532942,-12930,A
1,44545519,44547013,13135,E
1,44631485,44632380,-0.013407821229050265,B
1,44676453,44677367,1518,E
1,44688891,44690056,-13122,A
1,44712995,44713670,-0.3733333333333333,B
1,44720924,44722430,0,C
1,44730376,44731644,0,C
1,44799362,44800496,-0.3227513227513228,B
1,44806541,44808480,-1716,A
1,44819173,44820023,0,C
1,45355678,45356683,-3240,A
1,45521611,45523249,0,C
1,45550300,45551316,-0.18503937007874016,B
1,45750152,45751011,-0.03143189755529685,B
1,45802682,45803505,-0.023086269744835963,B
1,45891459,45893215,-3378,A
1,45953694,45955126,-23955,A
1,45978669,45979881,-0.33993399339933994,B
1,46182775,46184267,816,E
1,46340288,46341174,0,C
1,46489667,46490300,0,C
1,50602975,50604335,-1140,A
1,51331115,51331876,0,C
1,51540935,51541854,-0.780195865070729,B
1,51568883,51571008,611,E
1,51621915,51623299,4119,E
1,51636611,51637809,1333,E
1,51644167,51645449,-2935,A
1,52054950,52055972,0,C
1,52157806,52158671,4380,E
1,53326185,53326907,0,C
1,53412606,53414416,599,E
1,53684923,53685934,-1987,A
1,53837124,53837797,-165,A
1,54015961,54017300,-682,A
1,54199631,54200627,0,C
1,54253184,54254344,2830,E
1,54407947,54409227,301,E
1,54541734,54543184,-21012,A
1,54564154,54564873,-10428,A
1,54570103,54571318,-3983,A
1,54715521,54716306,0,C
1,54856208,54856941,-1331,A
1,54970874,54972034,-1119,A
1,55038971,55039712,-1049,A
1,55428701,55429911,-17549,A
1,55472410,55473518,5690,E
1,56425069,56425819,-6803,A
1,56688275,56689259,-20007,A
1,58583826,58585709,6107,E
1,58727081,58728159,-11910,A
1,58755106,58756141,710,E
1,58823148,58823946,-1029,A
1,58848460,58849710,6690,E
1,58882917,58883978,-1062,A
1,58903412,58904368,0,C
1,59156492,59157346,4884,E
1,59298656,59299599,1357,E
1,59426938,59428101,0,C
1,59483774,59484579,-22477,A
1,59556813,59557532,-10743,A
1,59730389,59731616,-6729,A
1,60227795,60228653,-52430,A
1,61337829,61338459,-0.06984126984126982,B
1,61692105,61692991,-7062,A
1,62121174,62123371,-7790,A
1,62689230,62690755,484,E
1,62783649,62784587,22705,E
1,63317006,63317811,0,C
1,63367086,63368166,-0.13055555555555554,B
1,63522990,63523822,0,C
1,63661466,63663891,-7781,A
1,63713854,63714858,12394,E
1,63731478,63732256,904,E
1,63969091,63969862,-11039,A
1,64171602,64172978,-11067,A
1,64342825,64344774,46976,E
1,64897604,64899358,-7228,A
1,65002410,65003344,0,C
1,65141140,65142134,-5303,A
1,66231001,66232081,-10530,A
1,66293934,66295957,2401,E
1,66349813,66350746,17246,E
1,66542232,66544188,-20188,A
1,66563780,66565012,19983,E
1,66924428,66925946,0,C
1,67060424,67061472,5818,E
1,67082596,67083087,27990,E
1,67688197,67689565,1285,E
1,67699774,67701241,-0.5269256987048399,B
1,67712860,67714493,-2275,A
1,67735559,67736730,-12753,A
1,67749232,67750856,-9307,A
1,67850240,67851080,-2594,A
1,67889673,67890935,8924,E
1,68173414,68174950,-652,A
1,68178553,68179743,2313,E
1,68322023,68324083,525,E
1,68378026,68379717,-4564,A
1,68383837,68385745,-15832,A
1,68550678,68552698,24423,E
1,70205159,70206120,0,C
1,70327089,70328135,11917,E
1,75382279,75383360,-78424,A
1,75964485,75965015,-26585,A
1,77536455,77537986,-1244,A
1,77683195,77683828,0,C
1,78005453,78006423,394,E
1,78092396,78093168,-20992,A
1,78101209,78102744,8261,E
1,80534909,80535492,10150,E
1,83134436,83134956,-28956,A
1,84146093,84147642,1805,E
1,84155692,84157528,11404,E
1,84173712,84175120,29424,E
1,84213896,84215066,-19080,A
1,84247024,84248419,-5520,A
1,84252561,84255149,4606,E
1,84271051,84272783,-0.8435334872979214,B
1,84302794,84303949,3343,E
1,84347013,84349446,-16231,A
1,84352113,84354726,-10951,A
1,84364994,84366917,-41057,A
1,84406099,84407008,-966,A
1,84427042,84428358,-5131,A
1,84433436,84435468,5685,E
1,84598894,84600002,-3590,A
1,84603116,84604991,-15639,A
1,84619043,84620162,-468,A
1,84632505,84633561,-982,A
1,84698364,84699271,7196,E
1,85289142,85290548,5238,E
1,85297398,85298913,7532,E
1,85328142,85329622,13736,E
1,85338862,85339870,9500,E
1,85521035,85522767,-4439,A
1,85606782,85607810,454,E
1,85628640,85630161,-11573,A
1,85849755,85850932,18431,E
1,86684230,86684758,-0.13446969696969702,B
1,86992868,86994074,0,C
1,87600592,87601499,-11509,A
1,87794973,87796289,40596,E
1,87805644,87806453,51267,E
1,88327317,88328393,23706,E
1,88697835,88698972,-9155,A
1,88773032,88774769,-25704,A
1,88984451,88986405,315,E
1,89022058,89023331,3336,E
1,89865457,89866740,9168,E
1,89994634,89995598,-0.10788381742738584,B
1,90402832,90403919,-39455,A
1,91386983,91387686,-12685,A
1,91732258,91733534,-3358,A
1,91878000,91878928,4901,E
1,92079994,92080975,-0.07849133537206932,B
1,92485418,92486164,0,C
1,92950999,92951723,7332,E
1,93015242,93016059,-5596,A
1,93615512,93618710,623,E
1,93663767,93666025,-1401,A
1,93671767,93673239,-0.8980978260869565,B
1,93691791,93694281,-782,A
1,93701132,93702354,-3483,A
1,93778808,93780425,12039,E
1,94067244,94070467,3659,E
1,94239041,94240512,1052,E
1,94257937,94259666,3889,E
1,94264843,94266688,5733,E
1,94270071,94272206,10961,E
1,94280990,94282322,-17803,A
1,94299476,94301856,-19796,A
1,94309964,94311171,9525,E
1,94325158,94327933,-2109,A
1,94541855,94542694,0,C
1,94579364,94580919,-15388,A
1,94605490,94606906,5610,E
1,94621251,94622115,0,C
1,94713398,94714442,-20735,A
1,94727282,94728752,-6425,A
1,94862886,94864629,0,C
1,95086882,95087696,1955,E
1,96362027,96363142,1656,E
1,96721224,96721964,-0.03648648648648645,B
1,97277740,97278744,74713,E
1,97384210,97385285,-29764,A
1,98086576,98087304,-1155,A
1,98323358,98324588,234719,E
1,98325521,98326815,236882,E
1,98661116,98661835,-0.3171070931849791,B
1,99757886,99759805,-6578,A
1,99849825,99850711,0,C
1,103673936,103676736,22674,E
1,103685390,103689598,-11086,A
1,103756536,103760616,11045,E
1,108816070,108816940,-1029,A
1,108830110,108831242,-0.2332155477031802,B
1,109197055,109198562,-0.19243530192435299,B
1,109493724,109494487,0,C
1,110003424,110004773,5283,E
1,110150187,110150865,696,E
1,110235217,110236664,-3645,A
1,110336142,110337170,-671,A
1,110476343,110478166,515,E
1,110616478,110617018,411,E
1,111214245,111214896,4899,E
1,111228173,111229139,-0.17494824016563149,B
1,111592696,111593642,0,C
1,111738507,111739762,0,C
1,111755159,111755935,0,C
1,112251577,112252378,-3058,A
1,112395815,112396654,967,E
1,112543801,112544770,14088,E
1,112700500,112701491,1100,E
1,113191239,113192464,-4155,A
1,113324530,113325657,2996,E
1,113456579,113458164,2594,E
1,113758976,113759813,0,C
1,113904169,113905601,-0.08170391061452509,B
1,114473170,114475017,-5081,A
1,115114201,115115039,0,C
1,115179160,115180241,-0.14616096207215545,B
1,115668279,115672083,2109,E
1,115676081,115677242,-1863,A
1,115782746,115783603,0,C
1,116376125,116376976,-864,A
1,116418186,116418888,0,C
1,116488769,116490200,438,E
1,116508039,116509991,-4028,A
1,116556369,116557260,0,C
1,116589144,116589919,-5240,A
1,116621664,116622472,2048,E
1,116642337,116643884,-2591,A
1,116718360,116718629,-1799,A
1,116853436,116854311,-4391,A
1,116878471,116879827,0,C
1,117146442,117147820,-155,A
1,119279319,119280141,2439,E
1,119565170,119566144,-4128,A
1,119647786,119648771,0,C
1,119816215,119817142,6758,E
1,119992157,119995552,-1204,A
1,120007707,120008966,3085,E
1,120060466,120062740,787,E
1,120085864,120088325,-2418,A
1,120154194,120155240,0,C
1,120200621,120202337,2719,E
1,120206547,120208124,-2720,A
1,120256231,120257919,-0.8465639810426541,B
1,120261948,120264150,3745,E
1,120327013,120329091,1290,E
1,120340325,120341154,-689,A
1,120376510,120377636,-8778,A
1,120399951,120400563,-4128,A
1,120416064,120416570,0,C
1,120461359,120465953,682,E
1,120558329,120559210,0,C
1,120634232,120636811,-3385,A
1,120640369,120642267,0,C
1,120690112,120691858,2493,E
1,120695975,120697752,-3097,A
1,120747876,120750278,-837,A
1,120785717,120787122,-5839,A
1,120794366,120795949,942,E
1,120829783,120835104,-2510,A
1,120837260,120839219,3376,E
1,120850231,120851105,0,C
1,120885999,120886730,21747,E
1,120890181,120891449,-17857,A
1,120941688,120943320,-0.6844362745098039,B
1,121096301,121097855,-0.46782496782496785,B
1,121125545,121126020,-2343,A
1,121151955,121153209,-2825,A
1,121156574,121159267,302,E
1,121173164,121174382,-4146,A
1,121219063,121221011,3689,E
1,121231825,121234700,-0.8563478260869566,B
1,121250933,121253158,-875,A
1,121268733,121270859,4769,E
1,121281269,121282389,351,E
1,121301543,121303600,1401,E
1,121319662,121320751,415,E
1,121331999,121334443,4170,E
1,121355728,121356526,11872,E
1,121368506,121369663,12010,E
1,121386392,121387606,-2657,A
1,121392738,121394139,1167,E
1,121736524,121737804,-3491,A
1,121740921,121742224,-136805,A
1,121768465,121768942,26795,E
1,121878696,121879822,137026,E
1,121886424,121887186,6856,E
1,122433577,122433957,554009,E
1,122523637,122524125,644069,E
1,122535747,122536389,656179,E
1,122560811,122561243,681243,E
1,122578222,122578756,698654,E
1,122591609,122592041,712041,E
1,122663219,122663530,783651,E
1,122693592,122694238,814024,E
1,122694882,122695297,815314,E
1,122758381,122758731,878813,E
1,122805859,122806328,926291,E
1,122818132,122818595,-936985,A
1,122867299,122867763,-887817,A
1,122871338,122871804,-883776,A
1,122888444,122889606,-865974,A
1,122900082,122900575,-855005,A
1,122903933,122904605,-850975,A
1,122911259,122911538,-844042,A
1,122917799,122918403,-837177,A
1,122924423,122925033,-830547,A
1,122928403,122928851,-826729,A
1,122954312,122954883,-800697,A
1,122958074,122958538,-797042,A
1,122961875,122962130,-793450,A
1,123001224,123001520,-754060,A
1,123013314,123013727,-741853,A
1,123030353,123030780,-724800,A
1,123085525,123085972,-669608,A
1,123099131,123099474,-656106,A
1,123146692,123147352,-608228,A
1,123157554,123158169,-597411,A
1,123159166,123159486,-596094,A
1,123184859,123185372,-570208,A
1,123225659,123226042,-529538,A
1,123254848,123255337,-500243,A
1,123278565,123279215,-476365,A
1,123301914,123302208,-453372,A
1,123305669,123306134,-449446,A
1,123351612,123352271,-403309,A
1,123360524,123361221,-394359,A
1,123377390,123377890,-377690,A
1,123393509,123393989,-361591,A
1,123394907,123395362,-360218,A
1,123400932,123401479,-354101,A
1,123435516,123435841,-319739,A
1,123438359,123438772,-316808,A
1,123445640,123446029,-309551,A
1,123512867,123513383,-242197,A
1,123524357,123524834,-230746,A
1,123548349,123548980,-206600,A
1,123551557,123551886,-203694,A
1,123556191,123556628,-198952,A
1,123557306,123557824,-197756,A
1,123558004,123558585,-196995,A
1,123584528,123584998,-170582,A
1,123641701,123642145,-113435,A
1,123681745,123682388,-73192,A
1,123689553,123690237,-65343,A
1,123693512,123693980,-61600,A
1,123711547,123711994,-43586,A
1,123722904,123723507,-32073,A
1,123742140,123742716,-12864,A
1,123744697,123745112,-10468,A
1,123755298,123755886,-730131,A
1,123784389,123784731,28598,E
1,123785602,123786232,29811,E
1,123796137,123796474,40346,E
1,123842795,123843405,87004,E
1,123845768,123846019,89977,E
1,123851380,123851978,95589,E
1,123853057,123853520,97266,E
1,123856306,123856993,100515,E
1,123921630,123921927,165839,E
1,123923381,123923957,167590,E
1,123936598,123936955,180807,E
1,123957296,123957851,201505,E
1,123960000,123960553,204209,E
1,123967225,123967635,211434,E
1,123969788,123970457,213997,E
1,123984082,123984545,228291,E
1,123994820,123995374,239029,E
1,124012081,124012419,256290,E
1,124022199,124022814,266408,E
1,124026235,124026653,270444,E
1,124038194,124038809,282403,E
1,124055746,124056539,299955,E
1,124056813,124057304,301022,E
1,124057788,124058092,301997,E
1,124091622,124092127,335831,E
1,124102149,124103325,346358,E
1,124106765,124107508,350974,E
1,124117270,124117911,361479,E
1,124118008,124118619,362217,E
1,124119170,124119670,363379,E
1,124125710,124126058,-359959,A
1,124151152,124151560,-334457,A
1,124152351,124152813,-333204,A
1,124166314,124167742,-318275,A
1,124172100,124172580,-313437,A
1,124179340,124179776,-306241,A
1,124195665,124196180,-289837,A
1,124197564,124197887,-288130,A
1,124203642,124204333,-281684,A
1,124204701,124205359,-280658,A
1,124211859,124212222,-273795,A
1,124225075,124225587,-260430,A
1,124240224,124240773,-245244,A
1,124250371,124250900,-235117,A
1,124269972,124270320,-215697,A
1,124278232,124278547,-207470,A
1,124279055,124279486,-206531,A
1,124281351,124281678,-204339,A
1,124293077,124293842,-192175,A
1,124298502,124299047,-186970,A
1,124307674,124308186,-177831,A
1,124364187,124364495,-121522,A
1,124376891,124377628,-108389,A
1,124391313,124391774,-94243,A
1,124397187,124397759,-88258,A
1,124402355,124402883,-83134,A
1,124406374,124406906,-79111,A
1,124417745,124418267,-67750,A
1,124420686,124421234,-64783,A
1,124422474,124423175,-62842,A
1,124429721,124430138,-55879,A
1,124445282,124445806,-40211,A
1,124450521,124451256,-34761,A
1,124463744,124464330,-21687,A
1,124469399,124470018,-15999,A
1,124485723,124486473,-254868,A
1,124488460,124488999,2248,E
1,124489322,124489750,3110,E
1,124505257,124505916,19045,E
1,124513837,124514365,27625,E
1,124518805,124519310,32593,E
1,124519996,124520250,33784,E
1,124524201,124524727,37989,E
1,124540139,124540682,53927,E
1,124563959,124564461,77747,E
1,124582651,124582927,96439,E
1,124583356,124583736,97144,E
1,124591726,124592242,105514,E
1,124602818,124603403,116606,E
1,124614942,124615515,-125826,A
1,124625359,124625838,-115503,A
1,124642165,124642584,-98757,A
1,124646170,124646820,-94521,A
1,124653444,124653902,-87439,A
1,124662485,124662936,-78405,A
1,124668969,124669404,-71937,A
1,124679190,124679531,-61810,A
1,124686327,124686872,-54469,A
1,124700393,124700850,-40491,A
1,124703373,124703839,-37502,A
1,124711477,124711910,-29431,A
1,124713589,124714100,-27241,A
1,124720881,124721343,-19998,A
1,124731994,124732739,-8602,A
1,124741070,124741595,-15990,A
1,124757386,124757937,15849,E
1,124905986,124906335,148203,E
1,124908681,124909268,150898,E
1,124932948,124935716,175165,E
1,125166844,125168553,-5432,A
1,125173957,125174515,-4445,A
1,125175974,125183248,1755,E
1,143184594,143185677,-1526,A
1,143185681,143187579,387,E
1,143191582,143196021,4166,E
1,143199310,143202929,-0.8803536888643272,B
1,143205481,143207336,1996,E
1,143229937,143230929,-362,A
1,143231069,143232299,-146,A
1,143232328,143233791,847,E
1,143235439,143242107,2273,E
1,143246640,143247917,1001,E
1,143251264,143252513,-240,A
1,143252544,143257144,280,E
1,143262042,143265308,-459,A
1,143265317,143267706,545,E
1,143328763,143329996,3954,E
1,143362504,143364527,9896,E
1,143416833,143419223,-801,A
1,143484495,143485283,-2884,A
1,143489530,143490796,994,E
1,143491418,143493003,2882,E
1,143728532,143729616,0,C
1,143794457,143795640,-3680,A
1,143826713,143828689,9744,E
1,143921864,143922585,5643,E
1,143950973,143953920,-979,A
1,143969431,143972311,-0.725,B
1,144048953,144050079,2085,E
1,144072100,144075822,0,C
1,144120198,144122131,514,E
1,144150362,144151406,-8558,A
1,144154336,144155569,-4395,A
1,144188048,144190517,2494,E
1,144310201,144312088,-1610,A
1,144361785,144363778,-42116,A
1,144387433,144389836,-16058,A
1,144416909,144417713,-783,A
1,144433182,144434094,3652,E
1,144446207,144447337,5899,E
1,144459956,144461132,-0.5824829931972789,B
1,144524323,144526056,1488,E
1,144559841,144560585,0,C
1,144569141,144569991,795,E
1,144576740,144579091,8394,E
